name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,rmse,29.823536480259726,0.97
2_DecisionTree,Decision Tree,rmse,4.271108070807971,2.36
3_Linear,Linear,rmse,17.22872196813116,2.08
4_Default_Xgboost,Xgboost,rmse,2.1811945865252014,2.21
5_Default_NeuralNetwork,Neural Network,rmse,2.303759201106385,1.38
6_Default_RandomForest,Random Forest,rmse,2.4782576101051697,2.74
Ensemble,Ensemble,rmse,2.1342497316239757,0.31
