feature,mean_importance
V10,-0.0013348110015329207
V26,-0.001268081027060175
V4,-0.0010734874797705186
V13,-0.0005584229877171997
V20,-0.0005122345955698604
V19,-0.00041406717656811143
V22,-0.00040078035240034284
V1,-0.0003377853081238058
V9,-0.0003240059672380502
V16,-0.00018509286338066477
V6,-9.771955112358732e-05
V14,0.0
V27,0.0
V21,0.0
V18,0.0
V17,0.0
Class,0.0
V28,0.0
V11,0.0
V8,0.0
V3,0.0
Amount,1.6250361859393438e-05
V23,3.9216882445947124e-05
V12,4.934503996667505e-05
V5,0.00012637435687128383
V24,0.0001632253559366248
V25,0.0001849705872565277
V15,0.0002489881498413338
V2,0.000465972177258811
V7,0.0007783182578523506
