feature,mean_importance
V10,-0.001780009154298079
V19,-0.0017677246937995773
V13,-0.0017644177737496936
V25,-0.0009019399130347549
V26,-0.0007459491297439724
V14,-0.0007349454629342444
V5,-0.000678678768773855
V4,-0.00046109203257824747
V3,-0.00013203147271725335
V16,-7.836149494497847e-05
V7,-6.0922609498836876e-05
V21,-5.763137251049155e-05
V27,0.0
V23,0.0
V20,0.0
V17,0.0
Amount,0.0
V11,0.0
V8,0.0
V2,0.0
V15,0.0
Class,0.0
V12,5.131833299445443e-05
V28,9.467710201593871e-05
V22,0.00021900390399758328
V18,0.0002210463855492506
V9,0.00045273694829968126
V24,0.00048008011922913153
V6,0.0005001627163910393
V1,0.0011818404693860972
