feature,shap_importance
V11,0.0029435565
V5,0.0027180302
V6,0.0020271125
V10,0.0016279184
V4,0.0015764554
V19,0.0012558898
V13,0.001210486
V8,0.00085134833
V12,0.0006840182
V22,0.0006187539
Amount,0.0005859827
V16,0.0005602597
V9,0.00044933206
V28,0.00042292682
V7,0.00025449254
V1,0.00017841166
V21,0.0001646908
V2,0.00015546246
V23,0.00015149302
V24,8.057093e-05
V14,7.192072e-05
V27,7.010922e-05
V15,6.186489e-05
V3,5.638234e-05
V18,5.508513e-05
V20,2.46733e-05
V25,0.0
V26,0.0
V17,0.0
Class,0.0
