feature,mean_importance
V5,-0.006803788261014887
V12,-0.004665235100230358
V3,-0.0009732612823247555
V19,-0.0007430268390595351
Class,-0.0004470782948718721
Class_multiply_V28,0.0
V11_ratio_Class,0.0
Class_multiply_V11,0.0
V28_ratio_Class,0.0
V15,0.0
Class_ratio_V24,0.0
V4,0.0
V24_ratio_V28,0.0014215929571810503
V18_sum_V15,0.0027966570820391777
V16,0.003104910749862455
Amount,0.0036789430023853598
V23_sum_V6,0.003947592932904032
V10,0.005170227893631374
V22,0.005474800360660992
V7,0.005637574688475033
V24,0.006024932709950526
V25,0.0061779754096281
V26,0.006735650806359761
V27,0.007573641485033322
V1,0.0076724239569152305
V3_ratio_V21,0.008072784787209963
V20,0.008109569970767195
V6,0.010151150276511011
V11,0.01061098824545308
V9,0.010844091269073397
V8,0.01123166290551576
V21,0.020879963404666045
V18_multiply_V15,0.02261504948945401
V28,0.02417708956273692
V2,0.02473013889755373
V14,0.024866970317451487
V17,0.028954419133552744
V23,0.03682859406463403
V18,0.04333737306667138
V13,0.052994147209907805
