feature,mean_importance
V12,-0.013453205157303683
V3_ratio_V21,-0.009843390387475592
V5,-0.009125437951699622
V9,-0.007655069712153617
V16,-0.005474667473563399
V18_sum_V15,-0.005137862888719891
V19,-0.004827805074630454
V21,-0.00479752030016023
V14,-0.004213382965105738
V6,-0.0034230985249379398
V24,-0.003227767767606293
V27,-0.0029364581060801866
V2,-0.002791037342091185
V4,-0.0010813965920916547
V15,-0.0006794539137850109
V18_multiply_V15,-0.00010020280802236492
V22,-5.190463483060181e-05
Class_multiply_V28,-5.18546264425046e-05
V11_ratio_Class,0.0
Class_ratio_V24,0.0
V8,0.0
V10,0.0
V28_ratio_Class,0.0
Class_multiply_V11,4.176098724288924e-05
V25,0.0008321665102367203
Class,0.0010109499295354318
V3,0.001032637685128357
Amount,0.0017233605482162462
V13,0.002253908121837389
V11,0.003470705846069788
V23_sum_V6,0.003486081276590114
V26,0.0035529306006082616
V1,0.003565872805249426
V20,0.005259391253836098
V23,0.005404071976672342
V18,0.005854853252625714
V24_ratio_V28,0.005913178078845283
V28,0.006694081410719588
V7,0.007061165698676053
V17,0.010759119048890065
