feature,mean_importance
V16,-0.009686704405859548
V27,-0.00879941054969382
V1,-0.007581378702066166
V19,-0.006937919847509777
V22,-0.004227486620142118
Amount,-0.004142924999188624
V28,-0.0033823187535941823
Class_multiply_V28,-0.0011280923760544682
V17,-0.0010831966270056005
V9,-0.0010622981631012163
Class,-0.0005418964136371773
Class_ratio_V24,0.0
V7,0.0
V8,0.0
V28_ratio_Class,0.0
V11_ratio_Class,0.0
Class_multiply_V11,0.0
V12,0.0004661116812687549
V3_ratio_V21,0.0008356365035733671
V13,0.0010633121734017425
V20,0.002147189822639417
V21,0.002226845641898301
V18,0.002354310772377266
V18_sum_V15,0.0030952244080721947
V10,0.0031499942003983426
V24,0.003525294769661569
V24_ratio_V28,0.003902926195410661
V23,0.004017099179526173
V26,0.004250142680210844
V2,0.006813335931754283
V25,0.009271167823724457
V3,0.009612124887620376
V23_sum_V6,0.009903905474827779
V11,0.010729829765285314
V6,0.012781670444113135
V4,0.018031594621836657
V5,0.020366692068218485
V14,0.026232468796558005
V15,0.030582346014191897
V18_multiply_V15,0.03460518280027562
