feature,mean_importance
V1,-0.04002265820555824
V12,-0.026344753642393214
V6,-0.01833617278835482
V5,-0.013624231137348586
V18_sum_V15,-0.013452911469886697
V13,-0.013362654312782362
V10,-0.012666762105129292
V25,-0.011663121752591632
V24,-0.010779096809791744
V24_ratio_V28,-0.010618426370604261
V21,-0.010411830960720448
V17,-0.009816538904438366
V9,-0.009738664440471468
V22,-0.006759175629803904
V27,-0.004067756335595929
V16,-0.003663057313391871
Class,-0.0025856500150784447
V11_ratio_Class,-6.548730143682847e-05
Class_multiply_V11,-4.8051444492136496e-05
Class_ratio_V24,0.0
V15,0.0
V7,0.0
Class_multiply_V28,0.0
V28_ratio_Class,0.0
V26,0.0009324989103574932
V20,0.0009891141054402031
V18,0.0010566378892868488
Amount,0.0026830345525081347
V23_sum_V6,0.0027831895137272688
V23,0.002803449115653578
V2,0.0038344081542095233
V14,0.004181779968304244
V8,0.004606306345365097
V19,0.007106334646219503
V11,0.007997218181249011
V28,0.008424367735136107
V4,0.010852165287230164
V3_ratio_V21,0.013616065969181435
V3,0.017858719298788107
V18_multiply_V15,0.050969771549883844
