feature,mean_importance
V19,-0.033438625973967365
V12,-0.0249532705985124
Amount,-0.019793527196011417
V13,-0.01543108982764867
V3_ratio_V21,-0.014776648211804754
V17,-0.010052645445627117
V16,-0.008272761619070135
V5,-0.0059379990389787805
V27,-0.004198506842868
V15,-0.00412541858217752
V14,-0.003984050285664864
V24_ratio_V28,-0.003490123979435822
V18,-0.0033525575085092464
V20,-0.002731149424886681
V26,-0.0018555731568274502
Class,-0.0003328808007522888
V28_ratio_Class,-0.00022399291812913447
Class_multiply_V11,-0.00017582183700630692
V11_ratio_Class,-5.380738238383032e-05
Class_multiply_V28,-1.9395821250878242e-05
Class_ratio_V24,0.0
V8,0.0008857339565191858
V18_sum_V15,0.002358793994441566
V11,0.0026131227034240645
V9,0.004236846473199307
V28,0.006303114510573948
V1,0.007913595306154519
V6,0.009369215295739064
V22,0.011267297072402727
V4,0.013753218200124716
V10,0.014676244207846346
V23_sum_V6,0.018042912397002907
V7,0.019597953904763175
V21,0.0207616260550731
V3,0.028187653542694858
V25,0.046601286210881554
V23,0.050984756788454086
V2,0.06279182152313253
V18_multiply_V15,0.06459245813823111
V24,0.06662624513110212
