feature,mean_importance
V22,-0.007889721366537872
V10,-0.006001410137016316
V26,-0.0058054659215532435
V17,-0.00506576789207609
V23,-0.004999478163132865
V8,-0.004075334251753815
V12,-0.0032757107792251495
V18,-0.0025482735606864315
V16,-0.0025272785917304975
V27,-0.002265294084267544
V20,-0.001309750749280414
V1,-0.0012847847030180049
Class,-0.00043222859129172787
V5,0.002522671415397171
V25,0.003179759971949925
V15,0.005173726968973913
V11,0.0073128431769027055
V6,0.008004137269354871
V14,0.00918768829008263
V7,0.00954965652097146
V4,0.012904500862385971
V28,0.013476209130219763
V19,0.014209243612356426
V3,0.014956451343820176
V9,0.015975446698355357
V13,0.016407040006471574
Amount,0.018828996762640493
V24,0.021225466869030818
V2,0.023059873557484466
V21,0.04114479384953653
