feature,shap_importance
V18,0.0025453449
V24,0.002350654
V3,0.0018470514
V10,0.0017347859
V28,0.001100042
V19,0.0009671062
V5,0.00085922016
V7,0.0008300084
V16,0.0008039048
V8,0.0007172518
V27,0.0006763603
V12,0.0006758726
V6,0.0006233917
V17,0.0006169941
V21,0.0005781752
Time,0.00047933662
V2,0.00046950343
V15,0.00044668987
V4,0.00026002259
V22,0.00025676558
V20,0.00014829623
V26,7.02495e-05
V14,3.0559822e-05
V1,0.0
V13,0.0
V23,0.0
V11,0.0
V25,0.0
V9,0.0
Class,0.0
