feature,mean_importance
V19,-0.0017677246937996215
V13,-0.0017545219002824907
V10,-0.0015182823991946037
V25,-0.0009019399130347106
V14,-0.0007349454629342444
V5,-0.0006786787687737883
V26,-0.0006456455168978748
V4,-0.00046109203257820307
V3,-0.00013203147271716452
V16,-7.836149494495625e-05
V7,-6.092260949885908e-05
V21,-5.763137251046935e-05
V27,0.0
V23,0.0
V20,0.0
V17,0.0
Amount,0.0
V11,0.0
V8,0.0
V2,0.0
V15,0.0
Class,0.0
V12,5.131833299454325e-05
V28,9.467710201604973e-05
V22,0.0002190039039976721
V18,0.00022104638554927282
V9,0.0004527369482997479
V6,0.0005001627163910616
V24,0.0006019484104678785
V1,0.0011818404693860307
