feature,mean_importance
V8,-1245.3760136258322
V24,-874.7008164050291
V19,-433.46794700898465
V15,-147.93040432011475
V10,-30.426522150891834
V14,0.0
V27,0.0
V26,0.0
V25,0.0
V23,0.0
V22,0.0
V21,0.0
V20,0.0
V18,0.0
V17,0.0
V16,0.0
Class,0.0
V13,0.0
V12,0.0
V11,0.0
V9,0.0
V7,0.0
V6,0.0
V5,0.0
V4,0.0
V3,0.0
V1,0.0
V28,0.0
Time,687.6334302828764
V2,731.9667510640459
