feature,mean_importance
Amount,-0.005188109542559616
V7,-0.0019707318407410136
V4,-0.00164978238856337
V20,-0.0016264684329823532
V21,-0.0013432341841671303
V19,-0.0008189256128854794
V9,-0.0003632181395675893
V24,-0.00024932430211777046
V18,0.0
V28,0.0
V11,0.0
V14,0.0
Class,0.0
V1,0.0
V2,0.0
V16,0.00018434350139715506
V10,0.0005233175067314022
V8,0.0016476955860155406
V15,0.0017037948822795634
V3,0.003492108049437004
V12,0.004983637154100684
V17,0.005732676856081831
V5,0.0063993102061434826
V6,0.0078029884741463995
V22,0.008578241465681735
V26,0.008840099056418627
V13,0.009677385807061345
V23,0.012534858402193993
V27,0.01630791275338117
V25,0.030076627013530467
