feature,mean_importance
V25,-0.0024412881685497156
V2,-0.0016338573060169282
V7,-0.0014449876377889304
V23,-0.001139476709401288
V22,-0.0007386290071957457
V19,-0.0007066512425567773
V10,-0.0006953004241240457
V5,-0.0005832755777195553
V17,-0.00037782648528181804
V8,-0.00017892578724856278
V16,-1.4142732362953937e-05
Amount,0.0
V26,0.0
V24,0.0
V20,0.0
V18,0.0
V14,0.0
V12,0.0
V3,0.0
V1,0.0
Class,0.0
V4,0.00030100805105786054
V21,0.00043139413149109187
V11,0.0008663808467572309
V15,0.0009049434983864791
V28,0.0012486266980139993
V13,0.00273019907681582
V9,0.002984451535302046
V27,0.0036370533238655467
V6,0.0037296292015561285
