feature,mean_importance
V8,-0.005063886452973598
V3,-0.003740461388614724
V19,-0.0020824730816454418
V5,-0.0017263216713022
V16,-0.0016023493076717577
Amount,-0.0014355711992760645
V9,-0.000937911143862702
V7,-0.0008540038843462217
V21,-0.0005191455849214765
V11,-0.0003092388222183828
V25,-0.00027385615130290917
Class,-5.223277889849775e-05
V27,4.811372803119607e-05
V18,0.0001930922188600359
V23,0.0005422625222969435
V17,0.0009281358923167504
V1,0.0011098787263918997
V2,0.0013035027411478551
V24,0.001381372139714765
V26,0.0014417828395666189
V20,0.0017145956525560946
V14,0.0020856864553221444
V4,0.002095285757642551
V28,0.0023193894007456305
V15,0.002857125250928738
V22,0.0031627613197325877
V12,0.0033605760276883114
V6,0.003725321413003191
V13,0.004692416228732221
V10,0.006000799382565192
