feature,mean_importance
V23,-0.0017529529487663841
V26,-0.0017024682355390786
V16,-0.0013748295745713123
V5,-0.001291513445678394
V20,-0.000949147446996923
V12,-0.0006908131711679477
V3,-0.0001622193264318117
Class,-3.790999413832985e-05
V11,0.00024601227458307393
V9,0.0004760309872826829
V8,0.0005299699596992725
V17,0.0006861039361877764
V21,0.0011677008320091886
V7,0.0012696236127675454
V1,0.0015094536564145278
V6,0.0015768185653518342
V25,0.0017054308835251053
V24,0.0018648897026687372
V2,0.0024515290429091728
V14,0.0031119019111201405
V28,0.004726603859353839
V10,0.005258606404158206
V13,0.0053530004822506475
V27,0.00644740291348247
V19,0.006485199807991671
V18,0.006628696981647963
V22,0.00698952156153958
Amount,0.008505844497450132
V4,0.00884426775141831
V15,0.011622121039363508
