feature,mean_importance
V9,-0.021958467179131524
V19,-0.020415509002199527
V3,-0.0168962548334191
V17,-0.013718905378336376
Amount,-0.013320340736438485
V26,-0.01188231265765376
V15,-0.010441393290031086
V7,-0.005987555486480822
V13,-0.005404059787363291
V6,-0.005287027902854824
V25,-0.003738633781841827
V28,-0.003509895285378395
V11,-0.002217845575649147
V24,-0.0020319385505792376
V20,-0.0018156909922763197
V16,-0.0015091074799245875
V12,-0.00040015466701079914
V10,-0.0002904172045619546
V5,-0.00013154704145801333
Class,0.0
V23,4.3265911320311545e-05
V14,0.0005015199823580119
V22,0.0024196138437210914
V1,0.0026553981914475776
V4,0.0036819322087693783
V18,0.0042505387816832215
V8,0.0042800966713296695
V21,0.004362706337493183
V27,0.007665943033983336
V2,0.014551822558388317
