feature,shap_importance
V12,5449.67353854869
V6,4792.558275352193
V4,1784.539140294644
V11,571.7678111183152
V2,434.75702419165066
V22,54.32143781818172
Amount,0.0
V23,0.0
V20,0.0
V21,0.0
V25,0.0
V24,0.0
V18,0.0
V26,0.0
V27,0.0
V28,0.0
V19,0.0
V15,0.0
V17,0.0
V16,0.0
V1,0.0
V14,0.0
V13,0.0
V10,0.0
V9,0.0
V8,0.0
V7,0.0
V5,0.0
V3,0.0
Class,0.0
