feature,mean_importance
homeowner,-0.0019051541217660506
work_experience,0.006907475785600578
education,0.01821419961503276
age,0.01866942754284137
dependents,0.02342117835355998
income,0.025350594192290004
credit_score,0.025360804947841355
city_size,0.028516454746452202
