name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,rmse,575.0804045028862,0.54
2_DecisionTree,Decision Tree,rmse,579.6767857443824,13.43
3_Default_Xgboost,Xgboost,rmse,575.2156480154316,6.11
4_Default_NeuralNetwork,Neural Network,rmse,576.3862147143757,1.88
5_Default_RandomForest,Random Forest,rmse,576.3427515749069,9.21
Ensemble,Ensemble,rmse,575.0161673387036,0.2
