feature,shap_importance
V6,0.01696597
V12,0.012414254
V27,0.0052928394
V21,0.0039168
V23,0.0039039492
V22,0.0034237758
V11,0.0030387682
V9,0.0029726818
V4,0.0022857394
V20,0.0021012616
V28,0.0017639409
V10,0.0012347137
V26,0.0011931992
V5,0.0011670494
V7,0.0010201925
V3,0.00093666866
V1,0.000833725
Amount,0.00081329874
V15,0.00076657784
V16,0.00053013815
V17,0.0004384496
V19,0.0
V18,0.0
V14,0.0
V24,0.0
V25,0.0
V13,0.0
V8,0.0
V2,0.0
Class,0.0
