feature,mean_importance
V21,-0.007932655296665602
V18_sum_V15,-0.004730282380667661
V10,-0.003907940450423775
V4,-0.0033223197659378425
V22,-0.0032041238578036204
V5,-0.002575040840042586
V19,-0.002565677716879744
V12,-0.0024296987560566753
V8,-0.0021964695071433615
Amount,-0.0019566570666075477
V28_ratio_Class,-0.001840512156437346
V16,-0.0017752483888274994
V25,-0.0017389018215838048
V15,-0.0014228067856828287
V26,-0.0014214670539057118
V23_sum_V6,-0.0013027832532237493
V3,-0.001244137706563242
Class_multiply_V28,-0.001067703531312203
Class_ratio_V24,-0.0009695158425303774
V18,-0.0009663570082076856
V11,-0.0009188014322208504
V6,-0.0008777206113929736
Class,-0.00071163370147449
V7,-0.00044718840866715405
V23,-6.90139505424181e-05
V11_ratio_Class,2.9460226954514114e-05
V24_ratio_V28,6.562960800566841e-05
Class_multiply_V11,8.55841462175988e-05
V17,0.0004229191270308519
V1,0.0005892685764971484
V9,0.0009847191053922622
V20,0.0010065664352980619
V27,0.0013724068712265502
V24,0.001412301938750926
V3_ratio_V21,0.0014339145773413886
V13,0.001462925569733775
V14,0.0015976002743296248
V2,0.0018731981094201934
V28,0.002037538043890641
V18_multiply_V15,0.003708973922091263
