feature,mean_importance
V18_sum_V15,-0.016714156306713933
V21,-0.006481536755716566
V24,-0.004832142824930452
V18,-0.0034001740552354275
V23_sum_V6,-0.0031026328975366944
V8,-0.0023435138800307564
V28_ratio_Class,-0.0017970463571408413
V11_ratio_Class,-0.0009174009698282637
Class_multiply_V11,-0.000599391296170726
V24_ratio_V28,-0.0004323381631242684
V15,-0.0003636085781494547
V28,1.460979519012362e-05
Class_ratio_V24,4.09742564898119e-05
V22,6.354750361248218e-05
Class,0.00047846442205208285
V5,0.0009819742656480778
V1,0.0010300428132810735
V3_ratio_V21,0.0012026412381471285
Class_multiply_V28,0.0013856859013639644
Amount,0.003122722344226414
V2,0.0031663126870337564
V19,0.00604098144563805
V13,0.006340223421310109
V6,0.007105824696178642
V27,0.007688526927437933
V7,0.008292074586212195
V3,0.009942976329878239
V16,0.010261664666847548
V17,0.011881832493563027
V18_multiply_V15,0.012064646536967216
V11,0.013127752692348116
V12,0.01355420040251536
V23,0.014882969640174904
V26,0.015144270767729529
V20,0.015523480603279748
V25,0.015885078763688408
V9,0.02009027342139469
V4,0.02035209921688581
V10,0.022669943679122673
V14,0.024237691957866937
