feature,mean_importance
V18_sum_V15,-0.011317022237529395
V15,-0.006844293945837521
V21,-0.005872069172408701
Amount,-0.004823939759178631
V25,-0.004704014639874821
V17,-0.003783687631911459
V11_ratio_Class,-0.002877972692847397
Class_ratio_V24,-0.0028427199161505266
V14,-0.002763546244757764
Class,-0.001904049788686768
Class_multiply_V28,-0.0017040149177390608
V6,-0.0015942701546218351
V18,-0.00152601551812519
V18_multiply_V15,-0.0008111637648153813
V7,-0.0006854080097535408
V4,-0.0005907458533966015
V12,-5.619962741394424e-05
V20,0.00018394270658617096
V26,0.00041424996917767133
V19,0.0009391541073084042
V23,0.0010939896199336553
V1,0.0011281506926985152
Class_multiply_V11,0.0018652768006899745
V11,0.0022427756988620206
V2,0.002288456359269686
V28_ratio_Class,0.002570298923320191
V13,0.0033227550505896984
V3,0.003486775098469774
V24_ratio_V28,0.003535238008777375
V8,0.003943632412308329
V27,0.004206864286554391
V16,0.004517513913814231
V28,0.0045960665874085205
V24,0.005353658166213649
V9,0.00680506682902271
V3_ratio_V21,0.00736846869640857
V22,0.007386839531314226
V5,0.007624910893389414
V23_sum_V6,0.008988652925607531
V10,0.013063299719445398
