feature,shap_importance
K,0.17774894205371836
N,0.16641945802939365
yield,0.030339767139483605
P,0.029449759251554828
rainfall,0.02835184683209797
crop,0.010789070519617193
humidity,0.006727651985115783
pH,0.00160860491144303
