feature,mean_importance
V1,-0.0058714637453356035
Amount,-0.004502303579085254
V17,-0.0038799124866316427
V16,-0.002609865254842969
V13,-0.002222664009200148
V28,-0.00011103778331413849
Class,0.0
V14,0.0003069938466881972
V18,0.0004404018354446038
V21,0.0005470661006807375
V8,0.0006494728835924057
V24,0.0006875938083187982
V15,0.0008811443956429521
V5,0.0009606067963924935
V12,0.0009871891862640147
V4,0.0009997257326429753
V7,0.0017233617002115232
V11,0.0017677823648321045
V3,0.002013749914864871
V22,0.0028776533565940455
V20,0.0029089244371656164
V10,0.003702579882808266
V6,0.0040502157995403465
V27,0.005512734741217695
V26,0.006302962596470074
V19,0.010269378708033194
V2,0.012021949234910689
V9,0.01235247606872374
V23,0.013277251013271396
V25,0.01380238743983444
