feature,mean_importance
V23,-0.005413935961249994
V25,-0.004125048734012604
V11,-0.0034366007572909085
V9,-0.002556886736597841
V28,-0.0014121303849089274
V15,-0.0011492789193427555
V10,-0.0010828593883041471
V20,-0.0008361496590496564
V8,-0.0008142464696053065
V1,-0.0007875990112341747
V18,-0.0007792115259526611
V26,-0.0007004216693373922
V3,-0.0006361830452937589
V21,-0.0003763148291612506
V4,-0.00022750223794190116
V7,-4.687046460774003e-05
V6,-4.468637109957818e-05
V24,0.0
V17,0.0
V2,0.0
Class,0.0
V19,1.862701109598408e-05
V5,9.04125126858002e-05
V14,0.000377420266481665
V16,0.0004002970044736598
Amount,0.00047227548630597306
V22,0.0007378738383916339
V13,0.0010162529783283914
V27,0.001981402719639802
V12,0.0023256474012539607
