feature,mean_importance
V6,-0.0028257169505887525
V7,-0.0024799260397205146
V19,-0.002211328225140141
V27,-0.002046380715485463
V4,-0.0017273767935459094
Amount,-0.001254655979987729
V2,-0.0011647992259360197
V12,-0.001148535901775527
V24,-0.000746715776692719
V14,-0.0006929515692239097
V26,-0.0005897347408402531
V16,-0.000571237412936032
V18,-0.0003948001925702549
V20,-0.0003415351223659879
V9,-5.1822437057835737e-05
V11,-3.7018715598025054e-05
Class,0.0
V13,2.732838775187929e-06
V17,0.00014319181251405412
V28,0.00020327282584702288
V5,0.0002354894881677394
V22,0.00029635257348243905
V23,0.00033697693422283235
V8,0.0003998183190022209
V21,0.00047640194518916434
V3,0.0005327994508344425
V10,0.0008715601967108633
V1,0.00096153212283423
V15,0.0018951773807720951
V25,0.004871213123407969
