feature,mean_importance
pH,-0.008282214944467237
rainfall,-0.005893571151082577
yield,-0.0009626790460319778
crop,-0.000916308263072585
N,0.0031788927454196704
K,0.005434995222061323
P,0.00603836178431485
humidity,0.007317047787700748
