feature,shap_importance
N,0.054273574529390106
pH,0.0384567000235258
P,0.03009128993162995
yield,0.027149367286582286
K,0.022477847001397044
rainfall,0.020939273537827666
humidity,0.017115991722876266
crop,0.004348707145979129
