feature,mean_importance
Amount,-0.04359540766001233
V4,-0.008005311189244057
V8,-0.004301984909408007
V3,-0.003470117167509823
V1,-0.0026255370559759685
V24,-0.0019482806513309915
V28,-0.0013094069597216595
V25,-0.0012977709678559269
V23,-0.0011174186723976298
V26,-0.0008959964847984559
V18,-0.00048001187482547
V10,-0.0001808584576588057
V16,-0.00011954290060995909
V11,-0.00011293574721991107
Class,0.0
V17,0.0003276562004379979
V2,0.00045710844101902736
V7,0.0005385488972109442
V14,0.000753593577723377
V15,0.001002380095599209
V19,0.0014376949999573175
V22,0.001494669075787458
V5,0.0017759571956442511
V12,0.0019403248050910982
V20,0.002130843338949262
V9,0.003791300291435107
V27,0.0041951138215377435
V6,0.0050786006963406734
V13,0.007680318059338731
V21,0.008136879328269186
