feature,mean_importance
V25,-0.006769833408461823
V5,-0.006032968372513259
V13,-0.005074847071570754
V26,-0.005036380660332451
V16,-0.003072997370768227
V9,-0.0021532810988521777
V1,-0.0019002721995988957
V21,-0.0015598071096347478
V28,-0.0012509483633396322
V3,-0.0011494739595547588
V2,-0.0010995039671875205
V17,-0.0005866936619836505
V24,-0.0005514238111537173
V8,-0.000542009801686949
V10,-0.0005249849752512192
V4,-0.0003020308673617134
Class,0.0
V20,0.0001456115500974464
V12,0.0002526230231918891
V6,0.0003487552517254189
V14,0.0005228981552130474
V22,0.0006858588432992585
Amount,0.0009842470516400192
V27,0.0010081567289669468
V23,0.0010451108117318197
V19,0.001191374596588113
V7,0.0015604582760665232
V15,0.001658045820434806
V18,0.0018353986963705938
V11,0.04241108815125501
