feature,mean_importance
V17,-0.0010038290745684408
V3,-0.0007614268242863486
V7,-0.0007441654045860835
V5,-0.0006699549055071863
V12,-0.0006657146408947989
V27,-0.0006464315318939429
V9,-0.00027319672601195945
V11,-0.00014212358409468884
V4,-2.9255549880380372e-05
V28,0.0
V14,0.0
V18,0.0
V25,0.0
V10,0.0
V8,0.0
V26,0.00013661508648943332
V24,0.00017211006975681453
V13,0.000261509013713912
Class,0.00031650395817324207
V20,0.0003301511990706052
V6,0.00048371544530694254
Amount,0.0005478223565179796
V16,0.0006094999337795892
V1,0.0006517733921619806
V21,0.0007182552317120727
V2,0.0008033651475914949
V23,0.0009829747492354768
V15,0.0016095826155767766
V19,0.00226782463368711
V22,0.002513594623009108
