feature,mean_importance
V17,-0.0010535106884034696
V19,-0.000886660831038899
V20,-0.0007219153548922996
V25,-0.00031742150561493433
V23,-0.0002617105714562085
V9,-5.2441012786208495e-05
V28,0.0
V21,0.0
V22,0.0
V10,0.0
V14,0.0
V2,0.0
V8,0.0
V18,0.0
V24,8.129234833893495e-05
V5,0.00010735798538366036
V13,0.00018250469316705153
V1,0.00024265580843181312
V26,0.00026398757693721906
Class,0.0002665061576953232
V4,0.00037915579437628464
V7,0.0004923081976675681
V3,0.0005628783569010976
V15,0.0007491597990283205
V6,0.0007757369606928632
V11,0.0015661470662441611
V16,0.001595647274564671
V27,0.00239737272437075
Amount,0.0029430086715083402
V12,0.0029980222751226694
