feature,mean_importance
V16,-0.005149484013275152
V9,-0.0040900048675661434
V8,-0.0027233609907166166
V21,-0.0018350345996897665
V4,-0.0017747225930095701
V11,-0.0016388279960592778
V10,-0.0014359311115922813
V6,-0.0012586253855134232
V12,-0.0005788998156069924
V1,-0.0004813766755596305
V20,-0.00018679956168918821
V7,0.0005412735678028246
V19,0.0008866306873296815
Class,0.001374218199732602
V3,0.0022626686611097123
V18,0.002816170400478324
V2,0.0029097478557389644
V25,0.0032950586553804227
V23,0.003563648732815916
V24,0.0035879570587990183
V26,0.0036647299626214823
V14,0.003883322680853718
V13,0.00421962357430814
V27,0.004397491112984065
V22,0.0044954424336331785
V15,0.005092501579590292
V17,0.005115261339654675
V28,0.005446955208662785
V5,0.005806168056783201
Amount,0.01007073648872343
