feature,shap_importance
V6,1442.1447701243626
V16,565.5037334893537
V22,454.80064595814923
V10,299.0288555218476
V21,98.77723452842014
V23,87.90744757466564
Amount,0.0
V28,0.0
V27,0.0
V26,0.0
V25,0.0
V24,0.0
V20,0.0
V19,0.0
V18,0.0
V17,0.0
V15,0.0
V1,0.0
V14,0.0
V13,0.0
V12,0.0
V11,0.0
V9,0.0
V8,0.0
V7,0.0
V5,0.0
V4,0.0
V3,0.0
V2,0.0
Class,0.0
