feature,mean_importance
Amount,-0.017809883902144642
V4,-0.005023688640112623
V1,-0.004188622725660007
V2,-0.0032041167003532766
V3,-0.0022899523696176425
V9,-0.0007365453894375484
V17,-0.0007252614798127777
V23,-0.0006292382794505613
V7,-0.00020390025871677153
V25,-1.0917511225194687e-05
Class,0.0
V21,3.96567890537991e-05
V20,7.890245280073316e-05
V8,0.0001807919390028001
V5,0.00030745951045565436
V11,0.0003470473178815325
V26,0.0006613024565656822
V22,0.0007917141667944883
V12,0.0011329681968787586
V10,0.001151219626049782
V14,0.0014118361911946043
V15,0.0018839149887867723
V27,0.0022381888931520154
V18,0.0023246980829915833
V28,0.0023301071769048056
V19,0.0023540871339855496
V24,0.0023710212296234267
V16,0.0033721125735167055
V6,0.0038898484355632144
V13,0.014027677794270143
