feature,mean_importance
V5,-0.005955852826984654
V16,-0.00520579684789424
V13,-0.005140220098762471
V17,-0.0026853553964459207
V25,-0.0024738912888025767
V9,-0.0019807764006665616
V26,-0.0018910664439915515
V8,-0.0013373169786280448
V2,-0.0010963892673352183
V21,-0.0009294623230011511
V4,-0.00046812328951397755
V1,-0.00044780316481676243
V10,-0.0002730473833537861
V28,-0.00026734842509466004
V19,-1.2251889850301012e-05
Class,0.0
V20,4.635219659332446e-05
V3,0.00011959388425595297
V12,0.0002715425963151219
V27,0.00031765720146088584
V24,0.00036806214023001884
V14,0.00047471089111577046
V15,0.0005620589844570923
Amount,0.0009839694316313707
V7,0.0011663779435148846
V23,0.0018261097694937333
V22,0.0019195137614715252
V6,0.0021343199419081803
V18,0.002155918655504774
V11,0.027272971813301704
