feature,mean_importance
V19,-0.010671824386656236
V22,-0.00714382625279546
V7,-0.004231452268229852
V21,-0.0032725400487004564
V26,-0.002272935439491519
V17,-0.0016108321455206465
V12,-0.0014087053514223236
V18,-0.001332717666983374
V20,-0.0010942002652678084
V24,-0.001045884608867631
Amount,-0.0010119781968264796
V4,-0.0002696987528620021
V27,-0.00020418047238246473
Class,0.0
V8,0.0
V1,2.1373706663219138e-06
V15,0.00027097395858710627
V14,0.0003900245641363931
V25,0.0004329402366816559
V10,0.0005558061785170487
V3,0.0007618055285190551
V2,0.0008730842234875525
V5,0.0009296659140963115
V23,0.0011429568036795067
V6,0.0031670162220747144
V9,0.003761885535360765
V16,0.005072482604323714
V13,0.007525052309591817
V28,0.008414025218453958
V11,0.047591759121393906
