feature,shap_importance
V24,15.411747873299497
V10,13.088621784728081
V8,6.498010691033498
V15,3.2212961328827254
Time,3.213700499704518
V19,2.650571159590555
V2,1.8433929266443898
V5,0.0
V18,0.0
V28,0.0
V27,0.0
V26,0.0
V25,0.0
V23,0.0
V22,0.0
V21,0.0
V20,0.0
V17,0.0
V6,0.0
V16,0.0
V1,0.0
V14,0.0
V13,0.0
V12,0.0
V11,0.0
V3,0.0
V9,0.0
V4,0.0
V7,0.0
Class,0.0
