feature,mean_importance
V5,-0.006885442714798984
V25,-0.0065105528424664215
V16,-0.005926220452645947
V26,-0.005451715226255827
V2,-0.0027300412969914365
V1,-0.002440920618747655
V4,-0.0023947237528964215
V17,-0.0013324717492941174
V21,-0.0011253012853210897
V13,-0.0011018589795430689
V8,-0.0007190348415536229
V24,-0.00010644797753514012
Class,0.0
V3,1.2873708876215418e-05
V10,2.8106894691815044e-05
V28,0.0003092303013564335
V19,0.000312121645489527
V22,0.0003621278767306002
V27,0.00041287226752717565
V14,0.0004305433249023327
V20,0.0007502136525007641
V23,0.0009751649673348295
V6,0.000991605573232679
V12,0.0011466226350958842
V7,0.0012382842373737546
V18,0.0015767721025858883
V15,0.001954684658843342
Amount,0.00225307959459724
V9,0.002581542914862389
V11,0.04403848892064381
