feature,mean_importance
Amount,-0.023249883240828818
V1,-0.006364692787501003
V18,-0.006254249330143491
V23,-0.00472696176416294
V8,-0.004281759468469914
V2,-0.002388750489424174
V4,-0.002185032978516821
V3,-0.0019988805502377804
V17,-0.001856161894105357
V28,-0.0016064639550668947
V19,-0.0012275697216277415
V6,-0.0010580017343774894
V10,-0.0007445499878818484
V11,-0.0005955664534214478
V7,-0.000563479566687164
V12,-0.00042835603170017223
Class,0.0
V21,0.00011240052581884541
V5,0.0005260322655845417
V25,0.0006920507908046769
V26,0.0007354492309953997
V20,0.0011085048970828737
V24,0.0012372615422864275
V13,0.0015904971090393793
V14,0.0020049258859313303
V22,0.0021542165158385806
V9,0.002951278147184366
V16,0.004901448493638405
V27,0.006491398612768329
V15,0.010012290373478372
