feature,mean_importance
V27,-0.010637012404093005
V15,-0.007606921958970836
V19,-0.002642825393223691
V3,-0.0011134723721729855
V8,-0.0006425736699838591
V20,-0.0004075462905169136
V16,-0.0004026855787345296
V24,-0.0001488996733816972
Class,0.0
V2,6.252162455839816e-05
V21,6.753877500236261e-05
V5,0.00011819390670919638
V11,0.0003191078802851077
V6,0.0003363139541871618
V1,0.00034937520786622046
V7,0.00039993821060488874
V10,0.0004067857680761122
V23,0.00066173839207182
V26,0.0007518765847460696
V9,0.0008559892790915624
V4,0.0009571312581808433
V14,0.0014970682853332473
V22,0.0015179117255280205
V28,0.001744787071625109
V12,0.002010361833189722
V17,0.002130164839550219
V18,0.002477877543614615
Amount,0.0033733570362792786
V25,0.003692312135752318
V13,0.0055135889763271
