feature,mean_importance
V21,-0.02213584312868102
V22,-0.016033136013428883
V19,-0.003544662609579685
V14,0.0
V24,0.0
V17,0.0
V15,0.0
V28,0.0
V9,0.0
Class,0.0
V4,0.0
V7,0.0
V3,0.0
V5,0.0
V8,0.0
V26,0.0005506273140160722
V12,0.0006791475927022894
V20,0.0023826721775062508
V25,0.0028236464740075463
V10,0.0046765474865182455
V2,0.004716456560976123
V1,0.0048553536205290905
V6,0.007515882088762282
V18,0.007536185611658563
V16,0.010926680072945328
V23,0.011394302895423713
V11,0.024075649394271627
Amount,0.028963463682877767
V13,0.038360663902680246
V27,0.04920584603670779
