feature,mean_importance
V22,-0.014405989235203443
V3,-0.012591754423370816
V4,-0.010767565113802568
V5,-0.01050566906563768
V21,-0.008345131795145821
V11,-0.007118717020962695
V9,-0.006189330166083362
V26,-0.0024020439734882435
V16,0.0016995511859761337
Class,0.0021762619364526616
V10,0.0024855209431274617
V8,0.0028067272504161524
V2,0.003345532274576968
V28,0.003868183270286263
V25,0.004194900444596428
V24,0.0045843551067033415
V17,0.006042862489248968
V18,0.00706464760254395
V15,0.007729726590182473
V20,0.011841383783213377
V23,0.014728982846196104
V7,0.016604043748073404
V6,0.01739332822574413
V13,0.01812883364710043
V12,0.027533200717274654
V19,0.029935586730359277
V1,0.0430660031101926
V27,0.054294618439777856
V14,0.05470690492908172
Amount,0.06912174614706101
