feature,mean_importance
V28,-0.013019584572802233
V1,-0.012788585732372649
V6,-0.008751882763282893
V18,-0.006478411016079577
V2,-0.0063759095930018715
V16,-0.0057317156775130275
V13,-0.0033192964146250723
V27,-0.001845804541073992
V23,-6.857682304459712e-05
Class,0.0
V21,0.0
V26,0.0011661951937916415
V20,0.0017317852043756022
V3,0.002732968316636408
V17,0.0058743869575030635
V10,0.008638633427554398
V8,0.0095343073047774
V4,0.012438689293354654
V7,0.013221908514311065
V12,0.013399750751524397
V22,0.015466602146196195
V5,0.01629015373101448
V9,0.02167333322071645
V15,0.026984922295139692
V25,0.02874374541824718
Amount,0.031747520554238864
V11,0.03308684791891563
V14,0.03589287484498678
V19,0.03596495602350454
V24,0.0363220310676867
