feature,mean_importance
V18,-0.027613035403220288
Amount,-0.008516807006316806
V9,-0.0065208608570887176
V3,-0.005224485968762771
V23,0.0
V21,0.0
V28,0.0
V10,0.0
Class,0.0
V7,0.0
V5,0.0007375684309882669
V4,0.0018607413759322178
V1,0.00269631618937618
V13,0.003470396261430464
V12,0.003619649976035655
V2,0.003694597974847369
V22,0.004345757159373997
V19,0.004875783747829132
V17,0.005765766547673534
V16,0.008608518493293893
V27,0.012958043970286682
V26,0.013138260760795096
V8,0.013544141880753724
V24,0.017169308756586642
V15,0.02244572373146938
V6,0.022927830859761224
V11,0.026319226996772648
V14,0.03140870454920215
V20,0.03837446586597855
V25,0.04026484719898602
