feature,mean_importance
V4,-0.0020369569711528035
V14,-0.0019405644573399661
V6,-0.0016455041642441381
V15,-0.0007016482779907074
V27,0.0
V26,0.0
V25,0.0
V24,0.0
V23,0.0
V22,0.0
V20,0.0
V17,0.0
V16,0.0
V28,0.0
Class,0.0
V12,0.0
V8,0.0
V5,0.0
V3,0.0
V1,0.0
V11,3.806093332512361e-05
V7,0.0009039784320814092
Amount,0.0010640176334725693
V21,0.0012007966628908573
V9,0.0014126000140496809
V18,0.0014413911127922451
V10,0.001932159189201088
V2,0.003421437012605222
V13,0.004836943907290325
V19,0.005101790850009192
