feature,mean_importance
V20,-0.0026444748522777227
V16,-0.0018905200305440184
Amount,-0.0011157794061222638
V4,-0.0006121321315015083
V27,0.0
V26,0.0
V25,0.0
V24,0.0
V21,0.0
V17,0.0
V28,0.0
V12,0.0
V14,0.0
Class,0.0
V10,0.0
V9,0.0
V8,0.0
V1,0.0
V5,0.0
V3,0.0
V7,0.0001403640720458732
V2,0.0002769343061750806
V22,0.001200821736556268
V15,0.0017558223262605032
V23,0.0018986839973330171
V11,0.002181017281982367
V18,0.0031082942117999003
V6,0.0036221116326391467
V19,0.0036644660551204745
V13,0.004958025817791256
