feature,mean_importance
V9,-0.004939744274677071
V16,-0.002081444570418323
V22,-0.001248179212002065
V17,-0.000951978713216306
V10,-0.0009040833999315323
V11,-0.0003201290557286685
V23,-0.0002846855192027764
V7,-0.0001674734944066447
V14,0.0
V25,0.0
V21,0.0
V15,0.0
Class,0.0
V4,0.0
V8,0.0
V1,0.0
V5,0.0
V12,0.0003440818498457787
V19,0.0007090421968728222
V26,0.0008691260219334973
V2,0.0009125996580349183
V24,0.0015214883457016714
V3,0.002177439143585547
Amount,0.0028836333732769727
V28,0.0031109385409840984
V13,0.0034585762786010442
V20,0.003860885540973591
V6,0.003862814416297522
V18,0.004362644253913861
V27,0.004933531556664738
