feature,mean_importance
V19,-0.016905588445607567
Amount,-0.011093286611259056
V22,-0.006795993008002021
V26,-0.004439196035291637
V1,-0.001976182427196971
V17,-0.0014080163729725647
V20,-0.0012022557844568738
V3,-0.0004208233592308375
V14,-0.0001954253010153728
Class,0.0
V28,0.0009885504047261406
V11,0.0013518336028396582
V23,0.0019829290176160085
V2,0.004301811556596568
V4,0.004367520577750561
V15,0.004445820844446402
V8,0.004651944366046124
V24,0.0046884331980454165
V9,0.006389401143064788
V13,0.006394979793483024
V6,0.006453224930211565
V16,0.007813907874294212
V7,0.007980267341524173
V5,0.00832362664919648
V27,0.009559988884631387
V21,0.010702646463549126
V12,0.01108608644961757
V10,0.012080812348358094
V18,0.01434113940846462
V25,0.0259923403053941
